asset_id,key,concept,major_family,live_vs_raw_harvest,source_bank,source_role,path,final_disposition,final_reason_codes,reason_codes,notes,final_review_follow_up,reviewed_from,repair_evidence_sheet,source_provenance
live:prop:kit-pot,kit-pot,kit pot,props,live,09_props,production_asset,public/assets/09_props/img/kit-pot.png,PIPELINE_REBUILD,"[""white_plate"", ""bad_alpha""]","[""white_plate"", ""bad_alpha""]",Opaque white rectangular plate encasing vector graphic; lacks transparent alpha cutout.,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,"{""asset_id"": ""live:prop:kit-pot"", ""key"": ""kit-pot"", ""concept"": ""kit pot"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/kit-pot.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""kit pot"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""7a36dd2623a0b6437134a6e36a2d8907118c8bfea99554992fbee3ec7130e5bf"", ""bytes"": 113845, ""notes"": ""Opaque white rectangular plate encasing vector graphic; lacks transparent alpha cutout."", ""reason_codes"": [""white_plate"", ""bad_alpha""]}"
live:prop:kit-rolling-pin,kit-rolling-pin,kit rolling pin,props,live,09_props,production_asset,public/assets/09_props/img/kit-rolling-pin.png,PIPELINE_REBUILD,"[""white_plate"", ""bad_alpha""]","[""white_plate"", ""bad_alpha""]",Opaque white rectangular plate encasing vector graphic; lacks transparent alpha cutout.,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,"{""asset_id"": ""live:prop:kit-rolling-pin"", ""key"": ""kit-rolling-pin"", ""concept"": ""kit rolling pin"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/kit-rolling-pin.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""kit rolling pin"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""53764a298b28865d7d4b494811211686521828010841527ae74ad34b90e57795"", ""bytes"": 106354, ""notes"": ""Opaque white rectangular plate encasing vector graphic; lacks transparent alpha cutout."", ""reason_codes"": [""white_plate"", ""bad_alpha""]}"
live:prop:kit-sink,kit-sink,kit sink,props,live,09_props,production_asset,public/assets/09_props/img/kit-sink.png,PIPELINE_REBUILD,"[""white_plate"", ""bad_alpha""]","[""white_plate"", ""bad_alpha""]",Opaque white rectangular plate encasing vector graphic; lacks transparent alpha cutout.,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,"{""asset_id"": ""live:prop:kit-sink"", ""key"": ""kit-sink"", ""concept"": ""kit sink"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/kit-sink.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""kit sink"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""748a308e7895dead0245debf55e5fa4b300a636e0b9e354d2c6e47a0f5f4c2f2"", ""bytes"": 114792, ""notes"": ""Opaque white rectangular plate encasing vector graphic; lacks transparent alpha cutout."", ""reason_codes"": [""white_plate"", ""bad_alpha""]}"
live:prop:kit-spatula,kit-spatula,kit spatula,props,live,09_props,production_asset,public/assets/09_props/img/kit-spatula.png,PIPELINE_REBUILD,"[""white_plate"", ""bad_alpha""]","[""white_plate"", ""bad_alpha""]",Opaque white rectangular plate encasing vector graphic; lacks transparent alpha cutout.,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,"{""asset_id"": ""live:prop:kit-spatula"", ""key"": ""kit-spatula"", ""concept"": ""kit spatula"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/kit-spatula.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""kit spatula"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""870102502f6b280d0b03c82bf27b4cc84513705af300c84dd7769949473c63b1"", ""bytes"": 98708, ""notes"": ""Opaque white rectangular plate encasing vector graphic; lacks transparent alpha cutout."", ""reason_codes"": [""white_plate"", ""bad_alpha""]}"
live:prop:kit-sponge,kit-sponge,kit sponge,props,live,09_props,production_asset,public/assets/09_props/img/kit-sponge.png,PIPELINE_REBUILD,"[""white_plate"", ""bad_alpha""]","[""white_plate"", ""bad_alpha""]",Opaque white rectangular plate encasing vector graphic; lacks transparent alpha cutout.,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,"{""asset_id"": ""live:prop:kit-sponge"", ""key"": ""kit-sponge"", ""concept"": ""kit sponge"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/kit-sponge.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""kit sponge"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""9c3638a464a865c31c2955deda520f88484cb1bcd56e92192c82fc3f28d529d0"", ""bytes"": 103270, ""notes"": ""Opaque white rectangular plate encasing vector graphic; lacks transparent alpha cutout."", ""reason_codes"": [""white_plate"", ""bad_alpha""]}"
live:prop:kit-spoon,kit-spoon,kit spoon,props,live,09_props,production_asset,public/assets/09_props/img/kit-spoon.png,PIPELINE_REBUILD,"[""white_plate"", ""bad_alpha""]","[""white_plate"", ""bad_alpha""]",Opaque white rectangular plate encasing vector graphic; lacks transparent alpha cutout.,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,"{""asset_id"": ""live:prop:kit-spoon"", ""key"": ""kit-spoon"", ""concept"": ""kit spoon"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/kit-spoon.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""kit spoon"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""3f4bff20d8441b7fe4ea961a0e9dd617c7ed41d96a61460668c8601ab9facd15"", ""bytes"": 99501, ""notes"": ""Opaque white rectangular plate encasing vector graphic; lacks transparent alpha cutout."", ""reason_codes"": [""white_plate"", ""bad_alpha""]}"
live:prop:kit-timer,kit-timer,kit timer,props,live,09_props,production_asset,public/assets/09_props/img/kit-timer.png,PIPELINE_REBUILD,"[""white_plate""]","[""white_plate""]",Solid white background rectangle/plate instead of transparent alpha cutout (kit-timer).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-soccer-001.jpg,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-soccer-001.jpg,"{""asset_id"": ""live:prop:kit-timer"", ""key"": ""kit-timer"", ""concept"": ""kit timer"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/kit-timer.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""kit timer"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-soccer-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""063d8f83d0e850f8435b2aacd8b6305bd45500ee85e1a85f87cbeb8637e236a7"", ""bytes"": 127977, ""notes"": ""Solid white background rectangle/plate instead of transparent alpha cutout (kit-timer)."", ""reason_codes"": [""white_plate""]}"
live:prop:kit-toaster,kit-toaster,kit toaster,props,live,09_props,production_asset,public/assets/09_props/img/kit-toaster.png,PIPELINE_REBUILD,"[""white_plate"", ""bad_alpha""]","[""white_plate"", ""bad_alpha""]",Opaque white rectangular plate encasing vector graphic; lacks transparent alpha cutout.,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,"{""asset_id"": ""live:prop:kit-toaster"", ""key"": ""kit-toaster"", ""concept"": ""kit toaster"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/kit-toaster.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""kit toaster"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""fffd0c649c7588ab1d7cc0fa7065045137ec3b34286ceb1f2f1fc9eb56777f51"", ""bytes"": 118256, ""notes"": ""Opaque white rectangular plate encasing vector graphic; lacks transparent alpha cutout."", ""reason_codes"": [""white_plate"", ""bad_alpha""]}"
live:prop:kit-tongs,kit-tongs,kit tongs,props,live,09_props,production_asset,public/assets/09_props/img/kit-tongs.png,PIPELINE_REBUILD,"[""white_plate"", ""bad_alpha""]","[""white_plate"", ""bad_alpha""]",Opaque white rectangular plate encasing vector graphic; lacks transparent alpha cutout.,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,"{""asset_id"": ""live:prop:kit-tongs"", ""key"": ""kit-tongs"", ""concept"": ""kit tongs"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/kit-tongs.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""kit tongs"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""b98b4661f91abe590faa4822ea70feee9fbb92d63b1579828bf4b82e8b372d55"", ""bytes"": 95424, ""notes"": ""Opaque white rectangular plate encasing vector graphic; lacks transparent alpha cutout."", ""reason_codes"": [""white_plate"", ""bad_alpha""]}"
live:prop:kit-trash-bin,kit-trash-bin,kit trash bin,props,live,09_props,production_asset,public/assets/09_props/img/kit-trash-bin.png,PIPELINE_REBUILD,"[""white_plate"", ""bad_alpha""]","[""white_plate"", ""bad_alpha""]",Opaque white rectangular plate encasing vector graphic; lacks transparent alpha cutout.,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,"{""asset_id"": ""live:prop:kit-trash-bin"", ""key"": ""kit-trash-bin"", ""concept"": ""kit trash bin"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/kit-trash-bin.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""kit trash bin"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""0d89587caf81ae5ee1cef06050054ff40c54b80f3313665229b841751c001dd4"", ""bytes"": 111148, ""notes"": ""Opaque white rectangular plate encasing vector graphic; lacks transparent alpha cutout."", ""reason_codes"": [""white_plate"", ""bad_alpha""]}"
live:prop:kit-whisk,kit-whisk,kit whisk,props,live,09_props,production_asset,public/assets/09_props/img/kit-whisk.png,PIPELINE_REBUILD,"[""white_plate"", ""bad_alpha""]","[""white_plate"", ""bad_alpha""]",Opaque white rectangular plate encasing vector graphic; lacks transparent alpha cutout.,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,"{""asset_id"": ""live:prop:kit-whisk"", ""key"": ""kit-whisk"", ""concept"": ""kit whisk"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/kit-whisk.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""kit whisk"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""fd2693b131360ae3987dadf302b0db50429ba5d0b0fe7da83b5bd5a952466732"", ""bytes"": 93919, ""notes"": ""Opaque white rectangular plate encasing vector graphic; lacks transparent alpha cutout."", ""reason_codes"": [""white_plate"", ""bad_alpha""]}"
live:prop:kitchen-apron-v2,kitchen-apron-v2,kitchen apron v2,props,live,09_props,production_asset,public/assets/09_props/img/kitchen-apron-v2.png,PIPELINE_REBUILD,"[""white_plate"", ""exact_duplicate""]","[""white_plate"", ""exact_duplicate""]",Duplicate vector kitchen prop on opaque white plate.,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg,"{""asset_id"": ""live:prop:kitchen-apron-v2"", ""key"": ""kitchen-apron-v2"", ""concept"": ""kitchen apron v2"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/kitchen-apron-v2.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""kitchen apron v2"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""ddf50bb8da64040235d5dc68ca030186ff86f2af0ace6a54b2011d1a6e4c1477"", ""bytes"": 114331, ""notes"": ""Duplicate vector kitchen prop on opaque white plate."", ""reason_codes"": [""white_plate"", ""exact_duplicate""]}"
live:prop:kitchen-blender-v2,kitchen-blender-v2,kitchen blender v2,props,live,09_props,production_asset,public/assets/09_props/img/kitchen-blender-v2.png,PIPELINE_REBUILD,"[""white_plate"", ""exact_duplicate""]","[""white_plate"", ""exact_duplicate""]",Duplicate vector kitchen prop on opaque white plate.,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-002.jpg,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-002.jpg,"{""asset_id"": ""live:prop:kitchen-blender-v2"", ""key"": ""kitchen-blender-v2"", ""concept"": ""kitchen blender v2"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/kitchen-blender-v2.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""kitchen blender v2"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""7ee0b1d4775576cd609b98a768bfd522829912abab61b241b5b909e3c9bd3a32"", ""bytes"": 110320, ""notes"": ""Duplicate vector kitchen prop on opaque white plate."", ""reason_codes"": [""white_plate"", ""exact_duplicate""]}"
live:prop:kitchen-bottle-opener,kitchen-bottle-opener,kitchen bottle opener,hide/reveal,live,09_props,production_asset,public/assets/09_props/img/kitchen-bottle-opener.png,PIPELINE_REBUILD,"[""white_plate"", ""exact_duplicate""]","[""white_plate"", ""exact_duplicate""]",Duplicate kitchen opener on opaque white plate.,,audit/visual-assets/sheets/pending_visual/09-props-open-closed-hide-reveal-pair-kitchen-001.jpg,audit/visual-assets/sheets/pending_visual/09-props-open-closed-hide-reveal-pair-kitchen-001.jpg,"{""asset_id"": ""live:prop:kitchen-bottle-opener"", ""key"": ""kitchen-bottle-opener"", ""concept"": ""kitchen bottle opener"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/kitchen-bottle-opener.png"", ""expected_asset_type"": ""open_closed_hide_reveal_pair"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""kitchen bottle opener"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-open-closed-hide-reveal-pair-kitchen-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""86ed1677c817eb621b092d5316619d850745d0317691f53a9c8ac0072cb6e396"", ""bytes"": 97651, ""notes"": ""Duplicate kitchen opener on opaque white plate."", ""reason_codes"": [""white_plate"", ""exact_duplicate""]}"
live:prop:kitchen-bottle-opener-v2,kitchen-bottle-opener-v2,kitchen bottle opener v2,hide/reveal,live,09_props,production_asset,public/assets/09_props/img/kitchen-bottle-opener-v2.png,PIPELINE_REBUILD,"[""white_plate"", ""exact_duplicate""]","[""white_plate"", ""exact_duplicate""]",Duplicate kitchen opener on opaque white plate.,,audit/visual-assets/sheets/pending_visual/09-props-open-closed-hide-reveal-pair-kitchen-001.jpg,audit/visual-assets/sheets/pending_visual/09-props-open-closed-hide-reveal-pair-kitchen-001.jpg,"{""asset_id"": ""live:prop:kitchen-bottle-opener-v2"", ""key"": ""kitchen-bottle-opener-v2"", ""concept"": ""kitchen bottle opener v2"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/kitchen-bottle-opener-v2.png"", ""expected_asset_type"": ""open_closed_hide_reveal_pair"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""kitchen bottle opener v2"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-open-closed-hide-reveal-pair-kitchen-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""86ed1677c817eb621b092d5316619d850745d0317691f53a9c8ac0072cb6e396"", ""bytes"": 97651, ""notes"": ""Duplicate kitchen opener on opaque white plate."", ""reason_codes"": [""white_plate"", ""exact_duplicate""]}"
live:prop:kitchen-can-opener,kitchen-can-opener,kitchen can opener,hide/reveal,live,09_props,production_asset,public/assets/09_props/img/kitchen-can-opener.png,PIPELINE_REBUILD,"[""white_plate"", ""exact_duplicate""]","[""white_plate"", ""exact_duplicate""]",Duplicate kitchen opener on opaque white plate.,,audit/visual-assets/sheets/pending_visual/09-props-open-closed-hide-reveal-pair-kitchen-001.jpg,audit/visual-assets/sheets/pending_visual/09-props-open-closed-hide-reveal-pair-kitchen-001.jpg,"{""asset_id"": ""live:prop:kitchen-can-opener"", ""key"": ""kitchen-can-opener"", ""concept"": ""kitchen can opener"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/kitchen-can-opener.png"", ""expected_asset_type"": ""open_closed_hide_reveal_pair"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""kitchen can opener"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-open-closed-hide-reveal-pair-kitchen-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""bdfa0cf4734f832ab2e03c1fe312bfe9b1126112b4851690fe7e8e4545aee3c0"", ""bytes"": 104532, ""notes"": ""Duplicate kitchen opener on opaque white plate."", ""reason_codes"": [""white_plate"", ""exact_duplicate""]}"
live:prop:kitchen-can-opener-v2,kitchen-can-opener-v2,kitchen can opener v2,hide/reveal,live,09_props,production_asset,public/assets/09_props/img/kitchen-can-opener-v2.png,PIPELINE_REBUILD,"[""white_plate"", ""exact_duplicate""]","[""white_plate"", ""exact_duplicate""]",Duplicate kitchen opener on opaque white plate.,,audit/visual-assets/sheets/pending_visual/09-props-open-closed-hide-reveal-pair-kitchen-001.jpg,audit/visual-assets/sheets/pending_visual/09-props-open-closed-hide-reveal-pair-kitchen-001.jpg,"{""asset_id"": ""live:prop:kitchen-can-opener-v2"", ""key"": ""kitchen-can-opener-v2"", ""concept"": ""kitchen can opener v2"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/kitchen-can-opener-v2.png"", ""expected_asset_type"": ""open_closed_hide_reveal_pair"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""kitchen can opener v2"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-open-closed-hide-reveal-pair-kitchen-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""bdfa0cf4734f832ab2e03c1fe312bfe9b1126112b4851690fe7e8e4545aee3c0"", ""bytes"": 104532, ""notes"": ""Duplicate kitchen opener on opaque white plate."", ""reason_codes"": [""white_plate"", ""exact_duplicate""]}"
live:prop:kitchen-coffee-grinder,kitchen-coffee-grinder,kitchen coffee grinder,props,live,09_props,production_asset,public/assets/09_props/img/kitchen-coffee-grinder.png,PIPELINE_REBUILD,"[""edge_cutoff"", ""too_small"", ""white_plate""]","[""edge_cutoff"", ""too_small"", ""white_plate""]",Severely defective sprite crop/framing: clipped fragments or floating dual objects with large dead space.,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-002.jpg,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-002.jpg,"{""asset_id"": ""live:prop:kitchen-coffee-grinder"", ""key"": ""kitchen-coffee-grinder"", ""concept"": ""kitchen coffee grinder"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/kitchen-coffee-grinder.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""kitchen coffee grinder"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""6f22c78d9595e6e4a52c66ba5a493e341f04042f81bfcb5dde3b58420b9d9469"", ""bytes"": 134099, ""notes"": ""Severely defective sprite crop/framing: clipped fragments or floating dual objects with large dead space."", ""reason_codes"": [""edge_cutoff"", ""too_small"", ""white_plate""]}"
live:prop:kitchen-colander-v2,kitchen-colander-v2,kitchen colander v2,props,live,09_props,production_asset,public/assets/09_props/img/kitchen-colander-v2.png,PIPELINE_REBUILD,"[""white_plate"", ""exact_duplicate""]","[""white_plate"", ""exact_duplicate""]",Duplicate vector kitchen prop on opaque white plate.,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-002.jpg,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-002.jpg,"{""asset_id"": ""live:prop:kitchen-colander-v2"", ""key"": ""kitchen-colander-v2"", ""concept"": ""kitchen colander v2"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/kitchen-colander-v2.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""kitchen colander v2"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""43f0feb83df623bfd6d6c31bfa8df7f460def74d55eeaac47600e09d3082e2bd"", ""bytes"": 114188, ""notes"": ""Duplicate vector kitchen prop on opaque white plate."", ""reason_codes"": [""white_plate"", ""exact_duplicate""]}"
live:prop:kitchen-cutting-board-v2,kitchen-cutting-board-v2,kitchen cutting board v2,props,live,09_props,production_asset,public/assets/09_props/img/kitchen-cutting-board-v2.png,PIPELINE_REBUILD,"[""white_plate"", ""exact_duplicate""]","[""white_plate"", ""exact_duplicate""]",Duplicate vector kitchen prop on opaque white plate.,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-002.jpg,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-002.jpg,"{""asset_id"": ""live:prop:kitchen-cutting-board-v2"", ""key"": ""kitchen-cutting-board-v2"", ""concept"": ""kitchen cutting board v2"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/kitchen-cutting-board-v2.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""kitchen cutting board v2"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""59c367332779fda869af8317782cf914c9b6ef2ee37bc302b4605cf2cd432409"", ""bytes"": 99016, ""notes"": ""Duplicate vector kitchen prop on opaque white plate."", ""reason_codes"": [""white_plate"", ""exact_duplicate""]}"
live:prop:kitchen-dish-rack,kitchen-dish-rack,kitchen dish rack,props,live,09_props,production_asset,public/assets/09_props/img/kitchen-dish-rack.png,PIPELINE_REBUILD,"[""edge_cutoff"", ""too_small"", ""white_plate""]","[""edge_cutoff"", ""too_small"", ""white_plate""]",Severely defective sprite crop/framing: clipped fragments or floating dual objects with large dead space.,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-002.jpg,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-002.jpg,"{""asset_id"": ""live:prop:kitchen-dish-rack"", ""key"": ""kitchen-dish-rack"", ""concept"": ""kitchen dish rack"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/kitchen-dish-rack.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""kitchen dish rack"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-kitchen-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""1f4b595d3d7186f0f6372032c52782842c52bb8736206c60cc8dc7a83b0d66c4"", ""bytes"": 136332, ""notes"": ""Severely defective sprite crop/framing: clipped fragments or floating dual objects with large dead space."", ""reason_codes"": [""edge_cutoff"", ""too_small"", ""white_plate""]}"
