lesson_id,source,topic,title,level,duration,word,normalized_key,index_key,match_kind,on_board,tier,success,failure_reason,art_src
gen-021,generate-lesson,Clothes Closet,Organizing My Clothes Closet,B1,30,drawer,drawer,drawer,exact,true,pack,true,,assets/07_vocab-pack/img/drawer.png
gen-021,generate-lesson,Clothes Closet,Organizing My Clothes Closet,B1,30,box,box,box,exact,true,prop,true,,assets/09_props/img/gift-box.png
gen-021,generate-lesson,Clothes Closet,Organizing My Clothes Closet,B1,30,messy,messy,messy,exact,true,pack,true,,assets/07_vocab-pack/img/messy.png
gen-021,generate-lesson,Clothes Closet,Organizing My Clothes Closet,B1,30,tidy,tidy,tidy,exact,true,pack,true,,assets/07_vocab-pack/img/tidy.png
gen-021,generate-lesson,Clothes Closet,Organizing My Clothes Closet,B1,30,sort,sort,sort,exact,false,pack,true,,assets/07_vocab-pack/img/sort.png
gen-022,generate-lesson,Pet Care,Caring for My Pet,A1,60,puppy,puppy,puppy,exact,true,pack,true,,assets/07_vocab-pack/img/puppy.png
gen-022,generate-lesson,Pet Care,Caring for My Pet,A1,60,kitten,kitten,kitten,exact,true,pack,true,,assets/07_vocab-pack/img/kitten.png
gen-022,generate-lesson,Pet Care,Caring for My Pet,A1,60,food,food,food,exact,true,pack,true,,assets/07_vocab-pack/img/food.png
gen-022,generate-lesson,Pet Care,Caring for My Pet,A1,60,water,water,water,exact,true,pack,true,,assets/07_vocab-pack/img/water.png
gen-022,generate-lesson,Pet Care,Caring for My Pet,A1,60,brush,brush,brush,exact,true,pack,true,,assets/07_vocab-pack/img/brush.png
gen-022,generate-lesson,Pet Care,Caring for My Pet,A1,60,bed,bed,bed,exact,true,prop,true,,assets/09_props/img/dh-loft-bed.png
gen-022,generate-lesson,Pet Care,Caring for My Pet,A1,60,toy,toy,toy,exact,false,pack,true,,assets/07_vocab-pack/img/toy.png
gen-022,generate-lesson,Pet Care,Caring for My Pet,A1,60,vet,vet,vet,exact,false,prop,true,,assets/09_props/img/job-vet.png
gen-022,generate-lesson,Pet Care,Caring for My Pet,A1,60,walk,walk,walk,exact,false,pack,true,,assets/07_vocab-pack/img/walk.png
gen-022,generate-lesson,Pet Care,Caring for My Pet,A1,60,collar,collar,collar,exact,false,prop,true,,assets/09_props/img/circus-ruffled-collar.png
gen-022,generate-lesson,Pet Care,Caring for My Pet,A1,60,fur,fur,fur,exact,false,pack,true,,assets/07_vocab-pack/img/fur.png
gen-022,generate-lesson,Pet Care,Caring for My Pet,A1,60,bowl,bowl,bowl,exact,false,none,false,silent blank slot,
gen-022,generate-lesson,Pet Care,Caring for My Pet,A1,60,food bowl,food-bowl,bowl,token,false,pack,true,,assets/07_vocab-pack/img/bowl.png
gen-023,generate-lesson,Music Class,Music Class,A2,30,piano,piano,piano,exact,true,prop,true,,assets/09_props/img/grand-piano.png
gen-023,generate-lesson,Music Class,Music Class,A2,30,guitar,guitar,guitar,exact,true,prop,true,,assets/09_props/img/musician-guitar.png
gen-023,generate-lesson,Music Class,Music Class,A2,30,drum,drum,drum,exact,true,prop,true,,assets/09_props/img/snare-drum.png
gen-023,generate-lesson,Music Class,Music Class,A2,30,flute,flute,flute,exact,true,prop,true,,assets/09_props/img/flute.png
gen-023,generate-lesson,Music Class,Music Class,A2,30,song,song,song,exact,true,pack,true,,assets/07_vocab-pack/img/song.png
gen-023,generate-lesson,Music Class,Music Class,A2,30,teacher,teacher,teacher,exact,true,prop,true,,assets/09_props/img/job-teacher.png
gen-024,generate-lesson,Volcano Science,Volcano Science,B1,60,magma,magma,magma,exact,true,pack,true,,assets/07_vocab-pack/img/magma.png
gen-024,generate-lesson,Volcano Science,Volcano Science,B1,60,crater,crater,crater,exact,true,pack,true,,assets/07_vocab-pack/img/crater.png
gen-024,generate-lesson,Volcano Science,Volcano Science,B1,60,eruption,eruption,eruption,exact,true,pack,true,,assets/07_vocab-pack/img/eruption.png
gen-024,generate-lesson,Volcano Science,Volcano Science,B1,60,lava,lava,lava,exact,true,pack,true,,assets/07_vocab-pack/img/lava.png
gen-024,generate-lesson,Volcano Science,Volcano Science,B1,60,ash,ash,ash,exact,true,pack,true,,assets/07_vocab-pack/img/ash.png
gen-024,generate-lesson,Volcano Science,Volcano Science,B1,60,geologist,geologist,geologist,exact,true,pack,true,,assets/07_vocab-pack/img/geologist.png
gen-024,generate-lesson,Volcano Science,Volcano Science,B1,60,crust,crust,,,false,none,false,no exact key,
gen-024,generate-lesson,Volcano Science,Volcano Science,B1,60,vent,vent,vent,exact,false,pack,true,,assets/07_vocab-pack/img/vent.png
gen-024,generate-lesson,Volcano Science,Volcano Science,B1,60,dormant,dormant,dormant,exact,false,pack,true,,assets/07_vocab-pack/img/dormant.png
gen-024,generate-lesson,Volcano Science,Volcano Science,B1,60,tectonic,tectonic,,,false,none,false,no exact key,
gen-024,generate-lesson,Volcano Science,Volcano Science,B1,60,slope,slope,slope,exact,false,pack,true,,assets/07_vocab-pack/img/slope.png
gen-024,generate-lesson,Volcano Science,Volcano Science,B1,60,cinder,cinder,,,false,none,false,no exact key,
gen-025,generate-lesson,Swimming Pool,Fun at the Swimming Pool,A1,30,pool,pool,pool,exact,true,pack,true,,assets/07_vocab-pack/img/pool.png
gen-025,generate-lesson,Swimming Pool,Fun at the Swimming Pool,A1,30,goggles,goggles,goggles,exact,true,prop,true,,assets/09_props/img/sci-goggles.png
gen-025,generate-lesson,Swimming Pool,Fun at the Swimming Pool,A1,30,towel,towel,towel,exact,true,pack,true,,assets/07_vocab-pack/img/towel.png
gen-025,generate-lesson,Swimming Pool,Fun at the Swimming Pool,A1,30,swimsuit,swimsuit,swimsuit,exact,true,prop,true,,assets/09_props/img/clothes-swimsuit.png
gen-025,generate-lesson,Swimming Pool,Fun at the Swimming Pool,A1,30,lifeguard,lifeguard,lifeguard,exact,true,pack,true,,assets/07_vocab-pack/img/lifeguard.png
gen-025,generate-lesson,Swimming Pool,Fun at the Swimming Pool,A1,30,ladder,ladder,ladder,exact,true,prop,true,,assets/09_props/img/farm-ladder.png
gen-025,generate-lesson,Swimming Pool,Fun at the Swimming Pool,A1,30,slide,slide,slide,exact,false,prop,true,,assets/09_props/img/slide.png
gen-026,generate-lesson,Fruit Market,A Trip to the Fruit Market,A2,60,apple,apple,apple,exact,true,prop,true,,assets/09_props/img/apple.png
gen-026,generate-lesson,Fruit Market,A Trip to the Fruit Market,A2,60,banana,banana,banana,exact,true,prop,true,,assets/09_props/img/food-banana.png
gen-026,generate-lesson,Fruit Market,A Trip to the Fruit Market,A2,60,orange,orange,orange,exact,true,prop,true,,assets/09_props/img/food-orange.png
gen-026,generate-lesson,Fruit Market,A Trip to the Fruit Market,A2,60,grapes,grapes,grape,plural,true,prop,true,,assets/09_props/img/food-grapes.png
gen-026,generate-lesson,Fruit Market,A Trip to the Fruit Market,A2,60,strawberry,strawberry,strawberry,exact,true,prop,true,,assets/09_props/img/food-strawberry.png
gen-026,generate-lesson,Fruit Market,A Trip to the Fruit Market,A2,60,watermelon,watermelon,watermelon,exact,true,prop,true,,assets/09_props/img/food-watermelon.png
gen-026,generate-lesson,Fruit Market,A Trip to the Fruit Market,A2,60,basket,basket,basket,exact,false,prop,true,,assets/09_props/img/nat-basket.png
gen-026,generate-lesson,Fruit Market,A Trip to the Fruit Market,A2,60,scale,scale,scale,exact,false,pack,true,,assets/07_vocab-pack/img/scale.png
gen-026,generate-lesson,Fruit Market,A Trip to the Fruit Market,A2,60,vendor,vendor,,,false,none,false,no exact key,
gen-026,generate-lesson,Fruit Market,A Trip to the Fruit Market,A2,60,price,price,price,exact,false,pack,true,,assets/07_vocab-pack/img/price.png
gen-026,generate-lesson,Fruit Market,A Trip to the Fruit Market,A2,60,fresh,fresh,fresh,exact,false,pack,true,,assets/07_vocab-pack/img/fresh.png
gen-026,generate-lesson,Fruit Market,A Trip to the Fruit Market,A2,60,ripe,ripe,ripe,exact,false,pack,true,,assets/07_vocab-pack/img/ripe.png
gen-027,generate-lesson,Camping Night,A Night Under the Stars,B1,30,tent,tent,tent,exact,true,prop,true,,assets/09_props/img/tent.png
gen-027,generate-lesson,Camping Night,A Night Under the Stars,B1,30,sleeping bag,sleeping-bag,sleeping-bag,exact,true,pack,true,,assets/07_vocab-pack/img/sleeping-bag.png
gen-027,generate-lesson,Camping Night,A Night Under the Stars,B1,30,campfire,campfire,campfire,exact,true,prop,true,,assets/09_props/img/camp-campfire.png
gen-027,generate-lesson,Camping Night,A Night Under the Stars,B1,30,flashlight,flashlight,flashlight,exact,true,prop,true,,assets/09_props/img/camp-flashlight.png
gen-027,generate-lesson,Camping Night,A Night Under the Stars,B1,30,stars,stars,star,plural,true,none,false,silent blank slot,
gen-027,generate-lesson,Camping Night,A Night Under the Stars,B1,30,backpack,backpack,backpack,exact,true,prop,true,,assets/09_props/img/backpack.png
gen-027,generate-lesson,Camping Night,A Night Under the Stars,B1,30,nature,nature,,,false,prop,true,,assets/09_props/img/nature-bee.png
gen-028,generate-lesson,Fire Station,A Day at the Fire Station,A1,60,firefighter,firefighter,firefighter,exact,true,prop,true,,assets/09_props/img/job-firefighter.png
gen-028,generate-lesson,Fire Station,A Day at the Fire Station,A1,60,fire truck,fire-truck,fire-truck,exact,true,prop,true,,assets/09_props/img/fire-truck.png
gen-028,generate-lesson,Fire Station,A Day at the Fire Station,A1,60,hose,hose,hose,exact,true,prop,true,,assets/09_props/img/fire-hose.png
gen-028,generate-lesson,Fire Station,A Day at the Fire Station,A1,60,ladder,ladder,ladder,exact,true,prop,true,,assets/09_props/img/fire-ladder.png
gen-028,generate-lesson,Fire Station,A Day at the Fire Station,A1,60,helmet,helmet,helmet,exact,true,prop,true,,assets/09_props/img/job-fire-helmet.png
gen-028,generate-lesson,Fire Station,A Day at the Fire Station,A1,60,alarm,alarm,alarm,exact,true,pack,true,,assets/07_vocab-pack/img/alarm.png
gen-028,generate-lesson,Fire Station,A Day at the Fire Station,A1,60,water,water,water,exact,false,pack,true,,assets/07_vocab-pack/img/water.png
gen-028,generate-lesson,Fire Station,A Day at the Fire Station,A1,60,station,station,station,exact,false,prop,true,,assets/09_props/img/fire-station.png
gen-028,generate-lesson,Fire Station,A Day at the Fire Station,A1,60,boots,boots,boots,exact,false,prop,true,,assets/09_props/img/winter-boots.png
gen-028,generate-lesson,Fire Station,A Day at the Fire Station,A1,60,coat,coat,coat,exact,false,prop,true,,assets/09_props/img/clothes-coat.png
gen-028,generate-lesson,Fire Station,A Day at the Fire Station,A1,60,siren,siren,siren,exact,false,prop,true,,assets/09_props/img/fire-engine-siren.png
gen-028,generate-lesson,Fire Station,A Day at the Fire Station,A1,60,fire,fire,fire,exact,false,none,false,silent blank slot,
gen-029,generate-lesson,Construction Site,A Day at the Construction Site,A2,30,crane,crane,crane,exact,true,prop,true,,assets/09_props/img/construction-tower-crane.png
gen-029,generate-lesson,Construction Site,A Day at the Construction Site,A2,30,helmet,helmet,helmet,exact,true,prop,true,,assets/09_props/img/cas-helmet.png
gen-029,generate-lesson,Construction Site,A Day at the Construction Site,A2,30,hammer,hammer,hammer,exact,true,prop,true,,assets/09_props/img/tool-hammer.png
gen-029,generate-lesson,Construction Site,A Day at the Construction Site,A2,30,bricks,bricks,brick,plural,true,prop,true,,assets/09_props/img/cas-stone-brick.png
gen-029,generate-lesson,Construction Site,A Day at the Construction Site,A2,30,cement,cement,cement,exact,true,pack,true,,assets/07_vocab-pack/img/cement.png
gen-029,generate-lesson,Construction Site,A Day at the Construction Site,A2,30,blueprint,blueprint,blueprint,exact,true,prop,true,,assets/09_props/img/construction-blueprint.png
gen-029,generate-lesson,Construction Site,A Day at the Construction Site,A2,30,builder,builder,builder,exact,false,pack,true,,assets/07_vocab-pack/img/builder.png
gen-030,generate-lesson,Aquarium Visit,A Day at the Aquarium,B1,60,aquarium,aquarium,aquarium,exact,true,pack,true,,assets/07_vocab-pack/img/aquarium.png
gen-030,generate-lesson,Aquarium Visit,A Day at the Aquarium,B1,60,tank,tank,tank,exact,true,prop,true,,assets/09_props/img/aquarium-tank.png
gen-030,generate-lesson,Aquarium Visit,A Day at the Aquarium,B1,60,jellyfish,jellyfish,jellyfish,exact,true,prop,true,,assets/09_props/img/aquarium-jellyfish.png
gen-030,generate-lesson,Aquarium Visit,A Day at the Aquarium,B1,60,coral,coral,coral,exact,true,prop,true,,assets/09_props/img/aquarium-coral.png
gen-030,generate-lesson,Aquarium Visit,A Day at the Aquarium,B1,60,seal,seal,seal,exact,true,none,false,silent blank slot,
gen-030,generate-lesson,Aquarium Visit,A Day at the Aquarium,B1,60,exhibit,exhibit,exhibit,exact,false,pack,true,,assets/07_vocab-pack/img/exhibit.png
gen-030,generate-lesson,Aquarium Visit,A Day at the Aquarium,B1,60,tide,tide,tide,exact,false,pack,true,,assets/07_vocab-pack/img/tide.png
gen-030,generate-lesson,Aquarium Visit,A Day at the Aquarium,B1,60,gills,gills,gill,plural,true,pack,true,,assets/07_vocab-pack/img/gill.png
gen-030,generate-lesson,Aquarium Visit,A Day at the Aquarium,B1,60,tentacle,tentacle,,,false,none,false,no exact key,
gen-030,generate-lesson,Aquarium Visit,A Day at the Aquarium,B1,60,habitat,habitat,habitat,exact,false,pack,true,,assets/07_vocab-pack/img/habitat.png
gen-030,generate-lesson,Aquarium Visit,A Day at the Aquarium,B1,60,species,species,,,false,none,false,no exact key,
gen-030,generate-lesson,Aquarium Visit,A Day at the Aquarium,B1,60,current,current,current,exact,false,pack,true,,assets/07_vocab-pack/img/current.png
gen-030,generate-lesson,Aquarium Visit,A Day at the Aquarium,B1,60,fish species,fish-species,,,false,none,false,no exact key,
gen-031,generate-lesson,Castle Adventure,Castle Adventure,A1,30,castle,castle,castle,exact,true,pack,true,,assets/07_vocab-pack/img/castle.png
gen-031,generate-lesson,Castle Adventure,Castle Adventure,A1,30,king,king,king,exact,true,pack,true,,assets/07_vocab-pack/img/king.png
gen-031,generate-lesson,Castle Adventure,Castle Adventure,A1,30,knight,knight,knight,exact,true,pack,true,,assets/07_vocab-pack/img/knight.png
gen-031,generate-lesson,Castle Adventure,Castle Adventure,A1,30,tower,tower,tower,exact,true,pack,true,,assets/07_vocab-pack/img/tower.png
gen-031,generate-lesson,Castle Adventure,Castle Adventure,A1,30,gate,gate,gate,exact,true,pack,true,,assets/07_vocab-pack/img/gate.png
gen-031,generate-lesson,Castle Adventure,Castle Adventure,A1,30,sword,sword,sword,exact,true,prop,true,,assets/09_props/img/castle-sword.png
gen-031,generate-lesson,Castle Adventure,Castle Adventure,A1,30,shield,shield,shield,exact,false,prop,true,,assets/09_props/img/castle-shield.png
gen-032,generate-lesson,Circus Day,A Day at the Circus,A2,60,clown,clown,clown,exact,true,pack,true,,assets/07_vocab-pack/img/clown.png
gen-032,generate-lesson,Circus Day,A Day at the Circus,A2,60,acrobat,acrobat,acrobat,exact,true,pack,true,,assets/07_vocab-pack/img/acrobat.png
gen-032,generate-lesson,Circus Day,A Day at the Circus,A2,60,tent,tent,tent,exact,true,prop,true,,assets/09_props/img/circus-tent.png
gen-032,generate-lesson,Circus Day,A Day at the Circus,A2,60,popcorn,popcorn,popcorn,exact,false,pack,true,,assets/07_vocab-pack/img/popcorn.png
gen-032,generate-lesson,Circus Day,A Day at the Circus,A2,60,lion,lion,lion,exact,false,prop,true,,assets/09_props/img/animal-lion.png
gen-032,generate-lesson,Circus Day,A Day at the Circus,A2,60,ticket,ticket,ticket,exact,false,pack,true,,assets/07_vocab-pack/img/ticket.png
gen-032,generate-lesson,Circus Day,A Day at the Circus,A2,60,ringmaster,ringmaster,ringmaster,exact,true,pack,true,,assets/07_vocab-pack/img/ringmaster.png
gen-032,generate-lesson,Circus Day,A Day at the Circus,A2,60,spotlight,spotlight,spotlight,exact,false,pack,true,,assets/07_vocab-pack/img/spotlight.png
gen-032,generate-lesson,Circus Day,A Day at the Circus,A2,60,costume,costume,costume,exact,false,pack,true,,assets/07_vocab-pack/img/costume.png
gen-032,generate-lesson,Circus Day,A Day at the Circus,A2,60,juggler,juggler,juggler,exact,true,pack,true,,assets/07_vocab-pack/img/juggler.png
gen-032,generate-lesson,Circus Day,A Day at the Circus,A2,60,stage,stage,stage,exact,true,prop,true,,assets/09_props/img/gym-floor-stage.png
gen-032,generate-lesson,Circus Day,A Day at the Circus,A2,60,audience,audience,audience,exact,false,pack,true,,assets/07_vocab-pack/img/audience.png
gen-033,generate-lesson,Cafe Order,Cafe Ordering and Opinions,B1,30,menu,menu,menu,exact,true,prop,true,,assets/09_props/img/cafe-menu.png
gen-033,generate-lesson,Cafe Order,Cafe Ordering and Opinions,B1,30,order,order,order,exact,true,pack,true,,assets/07_vocab-pack/img/order.png
gen-033,generate-lesson,Cafe Order,Cafe Ordering and Opinions,B1,30,beverage,beverage,beverage,exact,true,pack,true,,assets/07_vocab-pack/img/beverage.png
gen-033,generate-lesson,Cafe Order,Cafe Ordering and Opinions,B1,30,bill,bill,bill,exact,true,prop,true,,assets/09_props/img/shop-dollar-bill.png
gen-033,generate-lesson,Cafe Order,Cafe Ordering and Opinions,B1,30,recommendation,recommendation,,,true,none,false,no exact key,
gen-033,generate-lesson,Cafe Order,Cafe Ordering and Opinions,B1,30,service,service,service,exact,true,pack,true,,assets/07_vocab-pack/img/service.png
gen-034,generate-lesson,Space Exploration,Exploring Space,A1,60,rocket,rocket,rocket,exact,true,prop,true,,assets/09_props/img/space-rocket.png
gen-034,generate-lesson,Space Exploration,Exploring Space,A1,60,planet,planet,planet,exact,true,pack,true,,assets/07_vocab-pack/img/planet.png
gen-034,generate-lesson,Space Exploration,Exploring Space,A1,60,star,star,star,exact,true,prop,true,,assets/09_props/img/reward-star.png
gen-034,generate-lesson,Space Exploration,Exploring Space,A1,60,astronaut,astronaut,astronaut,exact,true,prop,true,,assets/09_props/img/job-astronaut.png
gen-034,generate-lesson,Space Exploration,Exploring Space,A1,60,moon,moon,moon,exact,true,prop,true,,assets/09_props/img/space-moon.png
gen-034,generate-lesson,Space Exploration,Exploring Space,A1,60,telescope,telescope,telescope,exact,true,prop,true,,assets/09_props/img/space-telescope.png
gen-034,generate-lesson,Space Exploration,Exploring Space,A1,60,orbit,orbit,orbit,exact,false,pack,true,,assets/07_vocab-pack/img/orbit.png
gen-034,generate-lesson,Space Exploration,Exploring Space,A1,60,suit,suit,suit,exact,false,prop,true,,assets/09_props/img/emergency-hazmat-suit.png
gen-034,generate-lesson,Space Exploration,Exploring Space,A1,60,galaxy,galaxy,galaxy,exact,false,prop,true,,assets/09_props/img/space-galaxy.png
gen-034,generate-lesson,Space Exploration,Exploring Space,A1,60,gravity,gravity,gravity,exact,false,pack,true,,assets/07_vocab-pack/img/gravity.png
gen-034,generate-lesson,Space Exploration,Exploring Space,A1,60,mission,mission,mission,exact,false,pack,true,,assets/07_vocab-pack/img/mission.png
gen-034,generate-lesson,Space Exploration,Exploring Space,A1,60,shuttle,shuttle,,,false,prop,true,,assets/09_props/img/space-shuttle.png
gen-035,generate-lesson,Playground Fun,Playground Fun,A2,30,slide,slide,slide,exact,true,prop,true,,assets/09_props/img/playground-slide.png
gen-035,generate-lesson,Playground Fun,Playground Fun,A2,30,swing,swing,swing,exact,true,prop,true,,assets/09_props/img/swing.png
gen-035,generate-lesson,Playground Fun,Playground Fun,A2,30,sandbox,sandbox,sandbox,exact,true,prop,true,,assets/09_props/img/park-sandbox.png
gen-035,generate-lesson,Playground Fun,Playground Fun,A2,30,seesaw,seesaw,seesaw,exact,true,prop,true,,assets/09_props/img/park-seesaw.png
gen-035,generate-lesson,Playground Fun,Playground Fun,A2,30,monkey bars,monkey-bars,monkey-bars,exact,true,pack,true,,assets/07_vocab-pack/img/monkey-bars.png
gen-035,generate-lesson,Playground Fun,Playground Fun,A2,30,bench,bench,bench,exact,true,prop,true,,assets/09_props/img/park-bench.png
gen-036,generate-lesson,Bathroom Routines,My Daily Bathroom Routine,B1,60,toothbrush,toothbrush,toothbrush,exact,true,pack,true,,assets/07_vocab-pack/img/toothbrush.png
gen-036,generate-lesson,Bathroom Routines,My Daily Bathroom Routine,B1,60,toothpaste,toothpaste,toothpaste,exact,true,pack,true,,assets/07_vocab-pack/img/toothpaste.png
gen-036,generate-lesson,Bathroom Routines,My Daily Bathroom Routine,B1,60,towel,towel,towel,exact,true,prop,true,,assets/09_props/img/bathroom-towel.png
gen-036,generate-lesson,Bathroom Routines,My Daily Bathroom Routine,B1,60,shampoo,shampoo,shampoo,exact,true,pack,true,,assets/07_vocab-pack/img/shampoo.png
gen-036,generate-lesson,Bathroom Routines,My Daily Bathroom Routine,B1,60,faucet,faucet,faucet,exact,true,prop,true,,assets/09_props/img/bathroom-faucet.png
gen-036,generate-lesson,Bathroom Routines,My Daily Bathroom Routine,B1,60,mirror,mirror,mirror,exact,true,prop,true,,assets/09_props/img/bathroom-mirror.png
gen-036,generate-lesson,Bathroom Routines,My Daily Bathroom Routine,B1,60,rinse,rinse,rinse,exact,false,pack,true,,assets/07_vocab-pack/img/rinse.png
gen-036,generate-lesson,Bathroom Routines,My Daily Bathroom Routine,B1,60,scrub,scrub,scrub,exact,false,pack,true,,assets/07_vocab-pack/img/scrub.png
gen-036,generate-lesson,Bathroom Routines,My Daily Bathroom Routine,B1,60,refreshing,refreshing,,,false,none,false,no exact key,
gen-036,generate-lesson,Bathroom Routines,My Daily Bathroom Routine,B1,60,routine,routine,routine,exact,false,pack,true,,assets/07_vocab-pack/img/routine.png
gen-036,generate-lesson,Bathroom Routines,My Daily Bathroom Routine,B1,60,dry off,dry-off,dry-off,exact,false,pack,true,,assets/07_vocab-pack/img/dry-off.png
gen-036,generate-lesson,Bathroom Routines,My Daily Bathroom Routine,B1,60,wash up,wash-up,wash-up,exact,false,pack,true,,assets/07_vocab-pack/img/wash-up.png
gen-037,generate-lesson,Feelings and Emotions,Exploring Our Feelings,A1,30,happy,happy,happy,exact,true,prop,true,,assets/09_props/img/feeling-happy.png
gen-037,generate-lesson,Feelings and Emotions,Exploring Our Feelings,A1,30,sad,sad,sad,exact,true,prop,true,,assets/09_props/img/feeling-sad.png
gen-037,generate-lesson,Feelings and Emotions,Exploring Our Feelings,A1,30,scared,scared,scared,exact,true,prop,true,,assets/09_props/img/feeling-scared.png
gen-037,generate-lesson,Feelings and Emotions,Exploring Our Feelings,A1,30,surprised,surprised,surprised,exact,true,prop,true,,assets/09_props/img/feeling-surprised.png
gen-037,generate-lesson,Feelings and Emotions,Exploring Our Feelings,A1,30,proud,proud,proud,exact,true,prop,true,,assets/09_props/img/feeling-proud.png
gen-037,generate-lesson,Feelings and Emotions,Exploring Our Feelings,A1,30,confused,confused,confused,exact,true,prop,true,,assets/09_props/img/feeling-confused.png
gen-038,generate-lesson,Jobs in Town,Jobs in Town,A2,60,chef,chef,chef,exact,true,pack,true,,assets/07_vocab-pack/img/chef.png
gen-038,generate-lesson,Jobs in Town,Jobs in Town,A2,60,police officer,police-officer,police-officer,exact,false,none,false,silent blank slot,
gen-038,generate-lesson,Jobs in Town,Jobs in Town,A2,60,doctor,doctor,doctor,exact,false,none,false,silent blank slot,
gen-038,generate-lesson,Jobs in Town,Jobs in Town,A2,60,teacher,teacher,teacher,exact,true,pack,true,,assets/07_vocab-pack/img/teacher.png
gen-038,generate-lesson,Jobs in Town,Jobs in Town,A2,60,mechanic,mechanic,mechanic,exact,true,pack,true,,assets/07_vocab-pack/img/mechanic.png
gen-038,generate-lesson,Jobs in Town,Jobs in Town,A2,60,mail carrier,mail-carrier,,,true,none,false,no exact key,
gen-038,generate-lesson,Jobs in Town,Jobs in Town,A2,60,restaurant,restaurant,restaurant,exact,true,pack,true,,assets/07_vocab-pack/img/restaurant.png
gen-038,generate-lesson,Jobs in Town,Jobs in Town,A2,60,hospital,hospital,hospital,exact,false,pack,true,,assets/07_vocab-pack/img/hospital.png
gen-038,generate-lesson,Jobs in Town,Jobs in Town,A2,60,school,school,school,exact,false,prop,true,,assets/09_props/img/city-school.png
gen-038,generate-lesson,Jobs in Town,Jobs in Town,A2,60,garage,garage,garage,exact,false,pack,true,,assets/07_vocab-pack/img/garage.png
gen-038,generate-lesson,Jobs in Town,Jobs in Town,A2,60,uniform,uniform,uniform,exact,true,pack,true,,assets/07_vocab-pack/img/uniform.png
gen-038,generate-lesson,Jobs in Town,Jobs in Town,A2,60,deliver,deliver,deliver,exact,false,pack,true,,assets/07_vocab-pack/img/deliver.png
gen-039,generate-lesson,Recycling Center,Saving the Planet at the Recycling Center,B1,30,Recycling,recycling,recycling,exact,true,pack,true,,assets/07_vocab-pack/img/recycling.png
gen-039,generate-lesson,Recycling Center,Saving the Planet at the Recycling Center,B1,30,Plastic,plastic,plastic,exact,true,pack,true,,assets/07_vocab-pack/img/plastic.png
gen-039,generate-lesson,Recycling Center,Saving the Planet at the Recycling Center,B1,30,Cardboard,cardboard,cardboard,exact,true,pack,true,,assets/07_vocab-pack/img/cardboard.png
gen-039,generate-lesson,Recycling Center,Saving the Planet at the Recycling Center,B1,30,Glass,glass,glass,exact,true,prop,true,,assets/09_props/img/drink-water-glass.png
gen-039,generate-lesson,Recycling Center,Saving the Planet at the Recycling Center,B1,30,Sort,sort,sort,exact,true,pack,true,,assets/07_vocab-pack/img/sort.png
gen-039,generate-lesson,Recycling Center,Saving the Planet at the Recycling Center,B1,30,Environment,environment,,,false,none,false,no exact key,
gen-039,generate-lesson,Recycling Center,Saving the Planet at the Recycling Center,B1,30,Waste,waste,waste,exact,true,prop,true,,assets/09_props/img/recycle-e-waste.png
gen-040,generate-lesson,Photography Class,Photography Class,A1,60,camera,camera,camera,exact,true,prop,true,,assets/09_props/img/photo-film-camera.png
gen-040,generate-lesson,Photography Class,Photography Class,A1,60,lens,lens,lens,exact,true,prop,true,,assets/09_props/img/optic-trial-lens.png
gen-040,generate-lesson,Photography Class,Photography Class,A1,60,flash,flash,flash,exact,true,prop,true,,assets/09_props/img/photo-flash.png
gen-040,generate-lesson,Photography Class,Photography Class,A1,60,picture,picture,picture,exact,true,none,false,silent blank slot,
gen-040,generate-lesson,Photography Class,Photography Class,A1,60,tripod,tripod,tripod,exact,true,prop,true,,assets/09_props/img/pirate-telescope-tripod.png
gen-040,generate-lesson,Photography Class,Photography Class,A1,60,button,button,button,exact,true,prop,true,,assets/09_props/img/sew-button.png
gen-040,generate-lesson,Photography Class,Photography Class,A1,60,light,light,light,exact,false,none,false,silent blank slot,
gen-040,generate-lesson,Photography Class,Photography Class,A1,60,focus,focus,,,false,none,false,no exact key,
gen-040,generate-lesson,Photography Class,Photography Class,A1,60,color,color,color,exact,false,pack,true,,assets/07_vocab-pack/img/color.png
gen-040,generate-lesson,Photography Class,Photography Class,A1,60,frame,frame,frame,exact,false,pack,true,,assets/07_vocab-pack/img/frame.png
gen-040,generate-lesson,Photography Class,Photography Class,A1,60,shot,shot,shot,exact,false,pack,true,,assets/07_vocab-pack/img/shot.png
gen-040,generate-lesson,Photography Class,Photography Class,A1,60,photo,photo,photo,exact,false,prop,true,,assets/09_props/img/photo-polaroid-photo.png
gen-041,generate-lesson,Train Museum,A Day at the Train Museum,A2,30,steam engine,steam-engine,engine,token,true,pack,true,,assets/07_vocab-pack/img/engine.png
gen-041,generate-lesson,Train Museum,A Day at the Train Museum,A2,30,conductor,conductor,conductor,exact,true,prop,true,,assets/09_props/img/musician-conductor.png
gen-041,generate-lesson,Train Museum,A Day at the Train Museum,A2,30,track,track,track,exact,true,prop,true,,assets/09_props/img/station-railway-track.png
gen-041,generate-lesson,Train Museum,A Day at the Train Museum,A2,30,platform,platform,platform,exact,true,pack,true,,assets/07_vocab-pack/img/platform.png
gen-041,generate-lesson,Train Museum,A Day at the Train Museum,A2,30,carriage,carriage,carriage,exact,false,none,false,silent blank slot,
